horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
1,22,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.683328335832084
1,22,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.30844086021505396
1,22,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.008225806451612859
2,22,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,4.99750124937531e-06
2,22,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,22,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.7055505580543059
2,22,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.288787878787879
2,22,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.0056565656565656895
3,22,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,1.2493753123438301e-05
3,22,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,22,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.7749875062468771
3,22,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.22397959183673496
3,22,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.0010204081632653199
0,23,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.25
0,23,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0
0,23,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.525
0,23,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.175
0,23,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.05
1,23,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.2
1,23,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,23,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.516666666666667
1,23,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.27333333333333304
1,23,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.01
2,23,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.2
2,23,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,23,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.4833333333333329
2,23,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.30939393939393894
2,23,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00727272727272732
3,23,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.3
3,23,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,23,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.425
3,23,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.271428571428571
3,23,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.00357142857142856
0,24,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,2.4975024975025e-05
0,24,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0
0,24,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.659975024975025
0,24,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.330958333333333
0,24,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.009041666666666729
1,24,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,9.99000999000999e-06
1,24,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,24,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.7214185814185808
1,24,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.272203504043127
1,24,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.00636792452830193
2,24,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,9.99000999000999e-06
2,24,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,24,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.72499000999001
2,24,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.271022099447514
2,24,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00397790055248615
3,24,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,9.99000999000999e-06
3,24,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,24,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.777262737262737
3,24,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.22208624708624697
3,24,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.000641025641025639
0,25,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,4.99750124937531e-06
0,25,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.149995002498751
0,25,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.4428571428571429
0,25,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.38487012987013
0,25,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.0222727272727273
1,25,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,1.2493753123438301e-05
1,25,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,25,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.634987506246877
1,25,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.357072538860104
1,25,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.0079274611398964
2,25,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,9.99000999000999e-06
2,25,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,25,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.6272627372627371
2,25,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.36616727272727295
2,25,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00656000000000001
3,25,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,2.4975024975025e-05
3,25,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,25,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.656641691641692
3,25,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.34222222222222204
3,25,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.00111111111111106
0,26,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.15
0,26,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0
0,26,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.544444444444444
0,26,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.296077533577534
0,26,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.009478021978021941
1,26,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.15
1,26,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,26,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.5615384615384611
1,26,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.281385126501406
1,26,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.00707641196013287
2,26,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.1
2,26,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,26,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.6321428571428571
2,26,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.26355481727574803
2,26,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00430232558139532
3,26,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.05
3,26,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,26,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.696666666666667
3,26,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.25282312925170103
3,26,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.000510204081632604
0,27,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,1.2493753123438301e-05
0,27,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.279987506246877
0,27,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.3
0,27,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.3978125
0,27,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.0221875
1,27,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,4.99750124937531e-06
1,27,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0499950024987506
1,27,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.614285714285714
1,27,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.32714285714285696
1,27,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.00857142857142856
2,27,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,4.99750124937531e-06
2,27,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,27,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.640904093407841
2,27,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.352735768903993
2,27,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00635514018691585
3,27,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,9.99000999000999e-06
3,27,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,27,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.7083233433233429
3,27,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.29051724137931
3,27,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.00114942528735629
0,28,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,1.24968757810547e-05
0,28,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.31665416979088595
0,28,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.28333333333333305
0,28,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.35555555555555607
0,28,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.0444444444444445
1,28,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,6.24843789052737e-06
1,28,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.269993751562109
1,28,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.33
1,28,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.389
1,28,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.011000000000000001
2,28,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,3.33222259246918e-06
2,28,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0249966677774075
2,28,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.645
2,28,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.323606557377049
2,28,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00639344262295083
3,28,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,8.33055648117294e-06
3,28,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,28,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.716658336110185
3,28,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.281515151515151
3,28,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.00181818181818183
0,29,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.3
0,29,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0
0,29,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.3625
0,29,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.303409090909091
0,29,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.0340909090909092
1,29,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.3
1,29,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,29,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.33333333333333304
1,29,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.356740196078431
1,29,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.009926470588235259
2,29,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.25
2,29,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,29,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.42142857142857104
2,29,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.321371428571429
2,29,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00719999999999998
3,29,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.15
3,29,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,29,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.55
3,29,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.298550724637681
3,29,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.0014492753623188699
0,30,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.45
0,30,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0
0,30,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.375
0,30,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.13125
0,30,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.0437500000000001
1,30,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.45
1,30,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,30,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.316666666666667
1,30,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.22333333333333302
1,30,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.01
2,30,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.45
2,30,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,30,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.3
2,30,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.24241379310344802
2,30,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00758620689655176
3,30,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.4
3,30,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,30,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.3
3,30,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.295833333333333
3,30,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.00416666666666665
0,31,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.25
0,31,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0
0,31,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.516666666666667
0,31,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.21333333333333301
0,31,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.02
1,31,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.4
1,31,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,31,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.35
1,31,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.24242424242424201
1,31,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.00757575757575757
2,31,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.35
2,31,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,31,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.4
2,31,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.24473684210526298
2,31,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00526315789473686
3,31,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.4
3,31,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,31,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.42
3,31,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.17814814814814803
3,31,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.0018518518518518801
0,32,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,1.999600079984e-06
0,32,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.31249800039992
0,32,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.3375
0,32,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.34016806722689097
0,32,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.00983193277310923
1,32,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,1.999600079984e-06
1,32,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.24999800039992
1,32,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.4125
1,32,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.33021844660194205
1,32,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.00728155339805825
2,32,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,3.33222259246918e-06
2,32,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.207139524920265
2,32,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.49285714285714294
2,32,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.295333333333333
2,32,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00466666666666671
3,32,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,3.33222259246918e-06
3,32,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0249966677774075
3,32,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.735
3,32,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.238780487804878
3,32,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.00121951219512195
0,33,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.45
0,33,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0
0,33,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.35
0,33,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.17875
0,33,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.02125
1,33,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.45
1,33,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,33,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.275
1,33,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.266363636363636
1,33,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.008636363636363659
2,33,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.4
2,33,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,33,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.28333333333333305
2,33,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.310350877192982
2,33,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00631578947368416
3,33,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.3
3,33,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,33,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.4166666666666671
3,33,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.28010752688171997
3,33,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.0032258064516128603
0,34,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,1.42836737608913e-06
0,34,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.199998571632624
0,34,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.475
0,34,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.3152416918429
0,34,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.00975830815709966
1,34,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,1.11098766803688e-06
1,34,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,34,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.746427460440903
1,34,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.246377183967112
1,34,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.0071942446043165
2,34,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,9.99900009999e-07
2,34,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,34,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.734614384715375
2,34,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.261009615384615
2,34,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00437500000000002
3,34,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,9.99900009999e-07
3,34,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,34,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.7799990000999899
3,34,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.21948186528497401
3,34,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.000518134715025931
0,35,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,9.99000999000999e-05
0,35,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0
0,35,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.6499000999001
0,35,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.28125
0,35,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.06875
1,35,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,2.4975024975025e-05
1,35,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,35,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.616641691641692
1,35,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.3683333333333329
1,35,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.015
2,35,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,2.4975024975025e-05
2,35,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,35,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.5999750249750251
2,35,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.39
2,35,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.01
3,35,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.01
3,35,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,35,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.63
3,35,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.35600000000000004
3,35,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.004
0,36,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,2.49937515621095e-06
0,36,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0999975006248438
0,36,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.553333333333333
0,36,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.337391910739191
0,36,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.00927475592747562
1,36,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,3.33222259246918e-06
1,36,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,36,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.7365351293158691
1,36,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.25688641729837197
1,36,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.00657512116316639
2,36,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,4.99750124937531e-06
2,36,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,36,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.724995002498751
2,36,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.270873015873016
2,36,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.00412698412698409
3,36,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,9.99000999000999e-06
3,36,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,36,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.74999000999001
3,36,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.24974424552429697
3,36,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.000255754475703363
0,37,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-09,9.99000999000999e-06
0,37,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-09,0.0
0,37,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-09,0.609080919080919
0,37,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.36681818181818204
0,37,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-09,0.0240909090909092
1,37,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-16,3.33222259246918e-06
1,37,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-16,0.0
1,37,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-16,0.643746667777408
1,37,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.347466730038023
1,37,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-16,0.0087832699619772
2,37,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-23,1.999600079984e-06
2,37,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-23,0.0
2,37,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-23,0.6523789527808721
2,37,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.34095238095238106
2,37,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-23,0.0066666666666667105
3,37,pmf,large_decrease,2026-05-09,wk flu hosp rate change,2026-05-30,1.42836737608913e-06
3,37,pmf,decrease,2026-05-09,wk flu hosp rate change,2026-05-30,0.0
3,37,pmf,stable,2026-05-09,wk flu hosp rate change,2026-05-30,0.7229152382992908
3,37,pmf,increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.27643398268398306
3,37,pmf,large_increase,2026-05-09,wk flu hosp rate change,2026-05-30,0.000649350649350677
